KEY , ALPHA1 , ALPHA2 , GAPS , MATCHES , ALL , OVERLAP_TYPE 
origSeq_119-origSeq_38,0.999665887,0.999664992,0.094061644,0.605465275,0.39370787,Good Overlap
origSeq_1-origSeq_86,0.999665775,0.999666222,0.105376847,0.607074325,0.396827153,Good Overlap
origSeq_140-origSeq_157,0.999664879,0.999669421,0.100836149,0.596379519,0.381789634,Good Overlap
origSeq_139-origSeq_177,0.999663186,0.999661819,0.089125269,0.612829656,0.401221219,Good Overlap
origSeq_154-origSeq_79,0.999660557,0.999662048,0.086735901,0.628093008,0.41716912,Good Overlap
origSeq_182-origSeq_60,0.999660095,0.999654457,0.092837535,0.61611671,0.406650763,Good Overlap
origSeq_119-origSeq_189,0.99965096,0.999652536,0.089579739,0.612163667,0.403252041,Good Overlap
origSeq_77-origSeq_84,0.999644381,0.999644508,0.108260664,0.613069953,0.405185145,Good Overlap
origSeq_139-origSeq_167,0.999644128,0.999642047,0.090971886,0.602136539,0.389556813,Good Overlap
origSeq_172-origSeq_185,0.999635436,0.999637155,0.100416178,0.620969236,0.410594278,Good Overlap
origSeq_125-origSeq_55,0.999633565,0.99963964,0.090764816,0.587856321,0.373067298,Good Overlap
origSeq_117-origSeq_13,0.999629355,0.999627422,0.095093352,0.60320325,0.390249276,Good Overlap
origSeq_173-origSeq_189,0.999620061,0.999622784,0.099492658,0.613061055,0.402003343,Good Overlap
origSeq_126-origSeq_67,0.99960907,0.999612553,0.086931985,0.627394463,0.418776825,Good Overlap
origSeq_13-origSeq_178,0.999603803,0.999604587,0.099544523,0.620292606,0.407511919,Good Overlap
origSeq_124-origSeq_66,0.999598515,0.999599439,0.092075573,0.616878552,0.407399654,Good Overlap
origSeq_117-origSeq_122,0.999590332,0.999586435,0.082716623,0.564525204,0.347384511,Good Overlap
origSeq_154-origSeq_172,0.999589322,0.999589154,0.088104481,0.622732489,0.412439805,Good Overlap
origSeq_167-origSeq_169,0.99957265,0.999575687,0.090199989,0.604943533,0.392160331,Good Overlap
origSeq_117-origSeq_178,0.999562363,0.999562746,0.090355062,0.578600491,0.363688579,Good Overlap
origSeq_172-origSeq_63,0.999562363,0.999562746,0.085145436,0.610115748,0.397930981,Good Overlap
origSeq_140-origSeq_179,0.99956044,0.999562555,0.090967346,0.616076959,0.40443786,Good Overlap
origSeq_100-origSeq_131,0.999545248,0.999549143,0.093532796,0.62343339,0.413002309,Good Overlap
origSeq_134-origSeq_177,0.999544937,0.999548838,0.092768284,0.614820995,0.403005553,Good Overlap
origSeq_138-origSeq_91,0.999542125,0.999537679,0.09200764,0.597599515,0.384510189,Good Overlap
origSeq_186-origSeq_86,0.999539807,0.999535532,0.089922036,0.599303481,0.386896902,Good Overlap
origSeq_133-origSeq_73,0.999539552,0.999539213,0.089451742,0.617133793,0.405863067,Good Overlap
origSeq_121-origSeq_183,0.999521531,0.999519577,0.088509795,0.623895377,0.412994011,Good Overlap
origSeq_153-origSeq_66,0.999516499,0.999515797,0.091889613,0.627972878,0.420179915,Good Overlap
origSeq_14-origSeq_50,0.999501496,0.99950446,0.091776344,0.620541367,0.413628672,Good Overlap
origSeq_116-origSeq_151,0.999493799,0.999510584,0.087263191,0.600639747,0.386787489,Good Overlap
origSeq_38-origSeq_79,0.999491094,0.999497487,0.085148296,0.614836649,0.40420153,Good Overlap
origSeq_13-origSeq_55,0.999488491,0.999491094,0.096944836,0.611659207,0.401387133,Good Overlap
origSeq_186-origSeq_90,0.99948512,0.999484377,0.090800063,0.621365897,0.412652916,Good Overlap
origSeq_191-origSeq_50,0.999479438,0.999479438,0.086205168,0.602606396,0.388491281,Good Overlap
origSeq_176-origSeq_185,0.999477261,0.999481328,0.098334169,0.608978938,0.395556444,Good Overlap
origSeq_42-origSeq_93,0.999460189,0.999457848,0.088051249,0.627373757,0.418605254,Good Overlap
origSeq_160-origSeq_60,0.999455338,0.999455041,0.084773555,0.612724817,0.401761948,Good Overlap
origSeq_138-origSeq_178,0.999455041,0.999458581,0.095212968,0.609484289,0.399350722,Good Overlap
origSeq_171-origSeq_67,0.999454446,0.999458581,0.087351469,0.630434759,0.424030617,Good Overlap
origSeq_132-origSeq_134,0.999443517,0.999445983,0.092734357,0.605934235,0.393199508,Good Overlap
origSeq_185-origSeq_93,0.999441964,0.999443207,0.090327567,0.620850222,0.411881118,Good Overlap
origSeq_124-origSeq_164,0.999441029,0.999446137,0.09260934,0.6111497,0.401637028,Good Overlap
origSeq_122-origSeq_132,0.999439776,0.999437254,0.102459223,0.577569667,0.363084066,Good Overlap
origSeq_149-origSeq_183,0.999433909,0.999436461,0.087881293,0.611201322,0.399899521,Good Overlap
origSeq_120-origSeq_88,0.999426934,0.999422966,0.089870125,0.618730281,0.407299122,Good Overlap
origSeq_120-origSeq_171,0.999426277,0.999428898,0.09313034,0.626049145,0.416462626,Good Overlap
origSeq_132-origSeq_35,0.999423963,0.99942759,0.092229997,0.596503506,0.382184666,Good Overlap
origSeq_156-origSeq_50,0.999421965,0.999433749,0.092094332,0.603489267,0.39051972,Good Overlap
origSeq_107-origSeq_111,0.999419448,0.99942029,0.093477525,0.60201276,0.389475505,Good Overlap
origSeq_117-origSeq_55,0.999412111,0.999415205,0.094563331,0.582141759,0.366627707,Good Overlap
origSeq_107-origSeq_58,0.999411072,0.99939759,0.07934761,0.598378849,0.384754585,Good Overlap
origSeq_159-origSeq_171,0.999406704,0.999409158,0.092527185,0.602018924,0.388457639,Good Overlap
origSeq_174-origSeq_74,0.999393939,0.999391727,0.079258825,0.616823332,0.404627978,Good Overlap
origSeq_159-origSeq_88,0.999388379,0.999378109,0.102767182,0.606347418,0.391488248,Good Overlap
origSeq_123-origSeq_74,0.999387255,0.99939759,0.094024351,0.59096239,0.373709175,Good Overlap
origSeq_154-origSeq_59,0.999386754,0.999386378,0.092643443,0.624735884,0.415342984,Good Overlap
origSeq_182-origSeq_191,0.999383857,0.999380421,0.09616497,0.620406933,0.4110482,Good Overlap
origSeq_14-origSeq_47,0.999383097,0.999373041,0.085785631,0.62756267,0.420596502,Good Overlap
origSeq_101-origSeq_131,0.999382182,0.999368049,0.090070203,0.608057514,0.396551054,Good Overlap
origSeq_184-origSeq_187,0.999373209,0.999358622,0.090742111,0.610737329,0.399214305,Good Overlap
origSeq_131-origSeq_183,0.999369085,0.99937363,0.093594504,0.619078994,0.407882189,Good Overlap
origSeq_165-origSeq_22,0.999368687,0.999367889,0.097740815,0.62538849,0.413658529,Good Overlap
origSeq_123-origSeq_129,0.999363463,0.999364541,0.08638616,0.604979122,0.392956419,Good Overlap
origSeq_100-origSeq_22,0.999355255,0.99934811,0.086382192,0.601502083,0.387716149,Good Overlap
origSeq_186-origSeq_66,0.999335659,0.999338952,0.090886306,0.61896538,0.409092046,Good Overlap
origSeq_127-origSeq_171,0.999331327,0.999339498,0.098801295,0.594634544,0.382485435,Good Overlap
origSeq_158-origSeq_73,0.999324629,0.999330058,0.085736381,0.613621466,0.401848395,Good Overlap
origSeq_100-origSeq_139,0.999322172,0.999320421,0.088121004,0.612405253,0,Good Overlap
origSeq_160-origSeq_187,0.999317872,0.99926308,0.090322198,0.605217368,0.393426846,Good Overlap
origSeq_54-origSeq_98,0.999312715,0.999311769,0.089371529,0.621320941,0.408254638,Good Overlap
origSeq_172-origSeq_60,0.99931236,0.999310939,0.091180781,0.623225665,0.414034986,Good Overlap
origSeq_175-origSeq_52,0.99931082,0.999321113,0.094432025,0.611917305,0.399412627,Good Overlap
origSeq_172-origSeq_187,0.999293564,0.999278846,0.090731432,0.62289724,0.413602056,Good Overlap
origSeq_174-origSeq_185,0.99928418,0.999277457,0.091111306,0.647368546,0.444924771,Good Overlap
origSeq_188-origSeq_43,0.999281712,0.999283051,0.094058072,0.603060312,0.389244916,Good Overlap
origSeq_117-origSeq_43,0.999279149,0.999286097,0.093797241,0.576875071,0.361703742,Good Overlap
origSeq_100-origSeq_101,0.999278673,0.999276934,0.091264789,0.630487106,0.423424232,Good Overlap
origSeq_133-origSeq_67,0.999278499,0.999266862,0.090778692,0.629870445,0.421380641,Good Overlap
origSeq_123-origSeq_185,0.999275362,0.999293286,0.087433478,0.597194114,0.38694371,Good Overlap
origSeq_129-origSeq_50,0.99926807,0.99926619,0.086921398,0.60122713,0.387644274,Good Overlap
origSeq_45-origSeq_86,0.999262537,0.99925871,0.094469382,0.619958096,0.412772574,Good Overlap
origSeq_122-origSeq_178,0.999255952,0.999254705,0.099219713,0.602925932,0.390601584,Good Overlap
origSeq_121-origSeq_67,0.999246761,0.999247215,0.084056282,0.627450799,0.418367629,Good Overlap
origSeq_162-origSeq_189,0.999237223,0.999234889,0.096162595,0.600602471,0.387783917,Good Overlap
origSeq_166-origSeq_179,0.999224205,0.999232835,0.095472718,0.606401379,0.394490187,Good Overlap
origSeq_132-origSeq_90,0.999209486,0.999210111,0.109645212,0.596636637,0.385460348,Good Overlap
origSeq_155-origSeq_66,0.999207921,0.999211512,0.088614231,0.618677924,0.407804182,Good Overlap
origSeq_127-origSeq_88,0.999203187,0.999194847,0.107979861,0.610616133,0.400793634,Good Overlap
origSeq_182-origSeq_57,0.999200639,0.999205087,0.098214245,0.60572367,0.395696053,Good Overlap
origSeq_134-origSeq_139,0.999187532,0.99918446,0.091910999,0.620209032,0,Good Overlap
origSeq_156-origSeq_46,0.99917797,0.999197754,0.097328959,0.612829174,0.404262087,Good Overlap
