KEY 	 ALPHA 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_112:origSeq_162	0.9977720014853323	0.83373120231944105696	0.83373120231944105696	0.72679769336651744825	NA
origSeq_112:seq5_139	0.9909274193548387	0.8194387687187864239	0.8194387687187864239	0.65472751728301637646	NA
origSeq_112:origSeq_49	0.9951377633711507	0.8574244900926124677	0.8574244900926124677	0.7316364580693502755	NA
origSeq_112:seq5_102	0.9964470284237726	0.8532494135694021383	0.8532494135694021383	0.65535170811461466105	NA
origSeq_112:seq5_36	0.9951028403525954	0.8606746161276474641	0.8606746161276474641	0.64844100423885957495	NA
origSeq_112:seq5_90	0.9900462140063989	0.85705471050496477385	0.85705471050496477385	0.67183279727514911265	NA
origSeq_112:seq5_116	0.9990551181102362	0.86677340287924373386	0.86677340287924373386	0.63794450379420530954	NA
origSeq_112:seq5_19	0.9908163265306122	0.83882232291925061497	0.83882232291925061497	0.6613594924289321049	NA
origSeq_112:origSeq_8	0.9916240111679852	0.8549912939638249211	0.8549912939638249211	0.7205612171588269899	NA
origSeq_112:seq5_2	0.9984773505900266	0.84826832606163594795	0.84826832606163594795	0.64294292010250020397	NA
origSeq_112:seq5_138	0.9966265060240964	0.86534120885850226296	0.86534120885850226296	0.6768879330888932383	NA
origSeq_112:origSeq_94	0.9874795862819815	0.84263986653893468396	0.84263986653893468396	0.70328929861533212976	NA
origSeq_112:origSeq_71	0.9969678593086719	0.8638462350778664128	0.8638462350778664128	0.7309911024121621814	NA
origSeq_112:seq5_164	0.9977231329690346	0.8788782981436527352	0.8788782981436527352	0.65009920629169633716	NA
origSeq_112:origSeq_190	0.9944040290990487	0.85663989159054497636	0.85663989159054497636	0.6840072824760948678	NA
origSeq_112:seq5_107	0.9969712266532055	0.86102012826239993136	0.86102012826239993136	0.67852043949637741313	NA
origSeq_112:seq5_101	0.9680616740088106	0.84102977769754026267	0.84102977769754026267	0.6516699272886892406	NA
origSeq_112:seq5_130	0.986096807415036	0.8620204504055046335	0.8620204504055046335	0.6476427324164677553	NA
origSeq_112:seq5_46	0.9951573849878934	0.85461653952263105376	0.85461653952263105376	0.64714049489295660263	NA
origSeq_112:seq5_152	0.9727777777777777	0.8384273639731678621	0.8384273639731678621	0.6330550323961801211	NA
origSeq_112:seq5_51	0.9935521688159438	0.866187729347357404	0.866187729347357404	0.6649873973867379551	NA
origSeq_112:seq5_79	0.9728408473655622	0.835107346688226635	0.835107346688226635	0.6185027108671319828	NA
origSeq_112:seq5_172	0.9900293255131964	0.8479770416131733291	0.8479770416131733291	0.6469827429467235551	NA
origSeq_112:origSeq_163	0.9887556221889056	0.8624295656857428417	0.8624295656857428417	0.7022264988847644283	NA
origSeq_112:seq5_70	0.9964985994397759	0.8453516087915461221	0.8453516087915461221	0.6553726811400080785	NA
origSeq_112:seq5_125	0.9961575408261287	0.8570599081549282919	0.8570599081549282919	0.6443435687983002698	NA
origSeq_112:seq5_72	0.9934024505183789	0.8506975879507330302	0.8506975879507330302	0.64687914768045125843	NA
origSeq_112:origSeq_121	0.9915730337078652	0.83302248122792171945	0.83302248122792171945	0.7161559592862935177	NA
origSeq_112:seq5_143	0.9868554095045501	0.8536997484663217045	0.8536997484663217045	0.64615096565514577073	NA
origSeq_112:origSeq_123	0.9956076134699854	0.88190321956473557275	0.88190321956473557275	0.7532442320536508911	NA
origSeq_112:origSeq_187	0.998551774076756	0.8609587362896636433	0.8609587362896636433	0.71893858140564597477	NA
origSeq_112:origSeq_148	0.9480249480249481	0.8491612348216737177	0.8491612348216737177	0.69267814029575145953	NA
origSeq_112:origSeq_60	0.978494623655914	0.8185433662503677224	0.8185433662503677224	0.6930277690471416285	NA
origSeq_113:origSeq_117	1.0	0.8587495835824986712	0.8587495835824986712	0.74383636391519118583	NA
